Location,Observation_Status,year,peak_bloom_date,bloom_day_of_year,lat,long,Average temperature (℃)
Hakodate,Observed,2018,2018-04-25,115.0,41.8166666666667,140.754166666667,7.9
Hakodate,Observed,2019,2019-04-24,114.0,41.8166666666667,140.754166666667,14.5
Hakodate,Observed,2020,2020-04-26,117.0,41.8166666666667,140.754166666667,8.3
Hakodate,Observed,2021,2021-04-20,110.0,41.8166666666667,140.754166666667,9.4
Hakodate,Observed,2022,2022-04-21,111.0,41.8166666666667,140.754166666667,14.6
Hakodate,Observed,2023,2023-04-14,104.0,41.8166666666667,140.754166666667,10.9
Hakodate,Observed,2024,2024-04-18,109.0,41.8166666666667,140.754166666667,12.2
Hikone,Observed,1991,1991-04-04,94.0,35.2761111111111,136.243888888889,9.4
Hikone,Observed,1992,1992-03-31,91.0,35.2761111111111,136.243888888889,12.1
Hikone,Observed,1993,1993-04-03,93.0,35.2761111111111,136.243888888889,12.1
Hikone,Observed,1994,1994-04-05,95.0,35.2761111111111,136.243888888889,14.7
Hikone,Observed,1995,1995-04-01,91.0,35.2761111111111,136.243888888889,7.7
Hikone,Observed,1996,1996-04-08,99.0,35.2761111111111,136.243888888889,9.6
Hikone,Observed,1997,1997-03-30,89.0,35.2761111111111,136.243888888889,9.0
Hikone,Observed,1998,1998-03-29,88.0,35.2761111111111,136.243888888889,12.0
Hikone,Observed,1999,1999-03-29,88.0,35.2761111111111,136.243888888889,4.0
Hikone,Observed,2000,2000-04-09,100.0,35.2761111111111,136.243888888889,11.5
Hikone,Observed,2001,2001-04-01,91.0,35.2761111111111,136.243888888889,5.6
Hikone,Observed,2002,2002-03-26,85.0,35.2761111111111,136.243888888889,10.9
Hikone,Observed,2003,2003-03-31,90.0,35.2761111111111,136.243888888889,9.4
Hikone,Observed,2004,2004-03-28,88.0,35.2761111111111,136.243888888889,9.3
Hikone,Observed,2005,2005-04-06,96.0,35.2761111111111,136.243888888889,13.0
Hikone,Observed,2006,2006-04-06,96.0,35.2761111111111,136.243888888889,7.9
Hikone,Observed,2007,2007-03-30,89.0,35.2761111111111,136.243888888889,10.5
Hikone,Observed,2008,2008-03-30,90.0,35.2761111111111,136.243888888889,7.0
Hikone,Observed,2009,2009-03-28,87.0,35.2761111111111,136.243888888889,5.8
Hikone,Observed,2010,2010-04-01,91.0,35.2761111111111,136.243888888889,12.1
Hikone,Observed,2011,2011-04-01,91.0,35.2761111111111,136.243888888889,9.3
Hikone,Observed,2012,2012-04-08,99.0,35.2761111111111,136.243888888889,7.9
Hikone,Observed,2013,2013-03-30,89.0,35.2761111111111,136.243888888889,8.8
Hikone,Observed,2014,2014-04-02,92.0,35.2761111111111,136.243888888889,12.6
Hikone,Observed,2015,2015-03-31,90.0,35.2761111111111,136.243888888889,14.4
Hikone,Observed,2016,2016-03-30,90.0,35.2761111111111,136.243888888889,12.0
Hikone,Observed,2017,2017-04-05,95.0,35.2761111111111,136.243888888889,12.9
Hikone,Observed,2018,2018-03-27,86.0,35.2761111111111,136.243888888889,12.4
Hikone,Observed,2019,2019-04-04,94.0,35.2761111111111,136.243888888889,8.2
Hikone,Observed,2020,2020-03-27,87.0,35.2761111111111,136.243888888889,13.0
Hikone,Observed,2021,2021-03-22,81.0,35.2761111111111,136.243888888889,8.2
Hikone,Observed,2022,2022-03-31,90.0,35.2761111111111,136.243888888889,11.5
Hikone,Observed,2023,2023-03-23,82.0,35.2761111111111,136.243888888889,16.4
Hikone,Observed,2024,2024-04-02,93.0,35.2761111111111,136.243888888889,11.3
Hiroshima,Observed,1991,1991-03-31,90.0,34.3986111111111,132.462777777778,10.9
Hiroshima,Observed,1992,1992-03-27,87.0,34.3986111111111,132.462777777778,9.5
Hiroshima,Observed,1993,1993-03-26,85.0,34.3986111111111,132.462777777778,12.6
Hiroshima,Observed,1994,1994-03-31,90.0,34.3986111111111,132.462777777778,12.0
Hiroshima,Observed,1995,1995-03-29,88.0,34.3986111111111,132.462777777778,10.2
Hiroshima,Observed,1996,1996-04-01,92.0,34.3986111111111,132.462777777778,10.1
Hiroshima,Observed,1997,1997-03-22,81.0,34.3986111111111,132.462777777778,11.6
Hiroshima,Observed,1998,1998-03-20,79.0,34.3986111111111,132.462777777778,11.5
Hiroshima,Observed,1999,1999-03-27,86.0,34.3986111111111,132.462777777778,11.9
Hiroshima,Observed,2000,2000-03-28,88.0,34.3986111111111,132.462777777778,11.5
Hiroshima,Observed,2001,2001-03-23,82.0,34.3986111111111,132.462777777778,15.2
Hiroshima,Observed,2002,2002-03-20,79.0,34.3986111111111,132.462777777778,14.5
Hiroshima,Observed,2003,2003-03-25,84.0,34.3986111111111,132.462777777778,12.5
Hiroshima,Observed,2004,2004-03-19,79.0,34.3986111111111,132.462777777778,8.3
Hiroshima,Observed,2005,2005-04-03,93.0,34.3986111111111,132.462777777778,11.9
Hiroshima,Observed,2006,2006-03-22,81.0,34.3986111111111,132.462777777778,8.3
Hiroshima,Observed,2007,2007-03-22,81.0,34.3986111111111,132.462777777778,10.4
Hiroshima,Observed,2008,2008-03-25,85.0,34.3986111111111,132.462777777778,10.4
Hiroshima,Observed,2009,2009-03-22,81.0,34.3986111111111,132.462777777778,13.7
Hiroshima,Observed,2010,2010-03-20,79.0,34.3986111111111,132.462777777778,13.9
Hiroshima,Observed,2011,2011-04-01,91.0,34.3986111111111,132.462777777778,12.5
Hiroshima,Observed,2012,2012-04-02,93.0,34.3986111111111,132.462777777778,10.8
Hiroshima,Observed,2013,2013-03-22,81.0,34.3986111111111,132.462777777778,9.6
Hiroshima,Observed,2014,2014-03-25,84.0,34.3986111111111,132.462777777778,14.6
Hiroshima,Observed,2015,2015-03-24,83.0,34.3986111111111,132.462777777778,7.6
Hiroshima,Observed,2016,2016-03-23,83.0,34.3986111111111,132.462777777778,12.0
Hiroshima,Observed,2017,2017-03-27,86.0,34.3986111111111,132.462777777778,9.0
Hiroshima,Observed,2018,2018-03-22,81.0,34.3986111111111,132.462777777778,8.8
Hiroshima,Observed,2019,2019-03-22,81.0,34.3986111111111,132.462777777778,12.6
Hiroshima,Observed,2020,2020-03-22,82.0,34.3986111111111,132.462777777778,13.8
Hiroshima,Observed,2021,2021-03-11,70.0,34.3986111111111,132.462777777778,10.2
Hiroshima,Observed,2022,2022-03-21,80.0,34.3986111111111,132.462777777778,10.9
Hiroshima,Observed,2023,2023-03-19,78.0,34.3986111111111,132.462777777778,10.8
Hiroshima,Observed,2024,2024-03-25,85.0,34.3986111111111,132.462777777778,13.3
Ishigaki Island,Observed,1991,1991-01-24,24.0,24.406,124.175,20.4
Ishigaki Island,Observed,1992,1992-01-05,5.0,24.406,124.175,23.5
Ishigaki Island,Observed,1993,1993-01-04,4.0,24.406,124.175,21.6
Ishigaki Island,Observed,1994,1994-01-15,15.0,24.406,124.175,18.3
Ishigaki Island,Observed,1995,1995-02-01,32.0,24.406,124.175,13.8
Ishigaki Island,Observed,1996,1996-01-04,4.0,24.406,124.175,17.1
Ishigaki Island,Observed,1997,1997-01-11,11.0,24.406,124.175,15.6
Ishigaki Island,Observed,1998,1998-02-15,46.0,24.406,124.175,20.7
Ishigaki Island,Observed,1999,1999-01-31,31.0,24.406,124.175,22.6
Ishigaki Island,Observed,2000,2000-01-14,14.0,24.406,124.175,19.8
Ishigaki Island,Observed,2001,2001-01-09,9.0,24.406,124.175,21.9
Ishigaki Island,Observed,2002,2002-01-04,4.0,24.406,124.175,14.8
Ishigaki Island,Observed,2003,2003-01-31,31.0,24.406,124.175,19.6
Ishigaki Island,Observed,2004,2004-01-15,15.0,24.406,124.175,21.2
Ishigaki Island,Observed,2005,2005-01-07,7.0,24.406,124.175,20.0
Ishigaki Island,Observed,2006,2006-01-15,15.0,24.406,124.175,21.7
Ishigaki Island,Observed,2007,2007-02-05,36.0,24.406,124.175,21.3
Ishigaki Island,Observed,2008,2008-01-27,27.0,24.406,124.175,18.8
Ishigaki Island,Observed,2009,2009-01-19,19.0,24.406,124.175,21.0
Ishigaki Island,Observed,2010,2010-01-15,15.0,24.406,124.175,16.5
Ishigaki Island,Observed,2011,2011-01-17,17.0,24.406,124.175,14.1
Ishigaki Island,Observed,2011,2011-12-24,359.0,24.406,124.175,15.9
Ishigaki Island,Observed,2013,2013-01-22,22.0,24.406,124.175,21.7
Ishigaki Island,Observed,2014,2014-01-16,16.0,24.406,124.175,17.2
Ishigaki Island,Observed,2015,2015-01-06,6.0,24.406,124.175,21.9
Ishigaki Island,Observed,2016,2016-02-12,43.0,24.406,124.175,23.9
Ishigaki Island,Observed,2017,2017-01-25,25.0,24.406,124.175,17.3
Ishigaki Island,Observed,2018,2018-01-19,19.0,24.406,124.175,21.7
Ishigaki Island,Observed,2019,2019-01-16,16.0,24.406,124.175,19.2
Ishigaki Island,Observed,2020,2020-01-29,29.0,24.406,124.175,15.8
Ishigaki Island,Observed,2021,2021-01-27,27.0,24.406,124.175,20.0
Ishigaki Island,Observed,2022,2022-01-27,27.0,24.406,124.175,22.8
Ishigaki Island,Observed,2023,2023-02-03,34.0,24.406,124.175,18.8
Ishigaki Island,Observed,2024,2024-01-22,22.0,24.406,124.175,18.2
Kagoshima,Observed,1991,1991-03-24,83.0,31.555,130.548055555556,14.5
Kagoshima,Observed,1992,1992-03-26,86.0,31.555,130.548055555556,14.1
Kagoshima,Observed,1993,1993-03-31,90.0,31.555,130.548055555556,15.6
Kagoshima,Observed,1994,1994-03-29,88.0,31.555,130.548055555556,13.6
Kagoshima,Observed,1995,1995-03-31,90.0,31.555,130.548055555556,15.6
Kagoshima,Observed,1996,1996-03-25,85.0,31.555,130.548055555556,13.8
Kagoshima,Observed,1997,1997-03-21,80.0,31.555,130.548055555556,14.1
Kagoshima,Observed,1998,1998-03-28,87.0,31.555,130.548055555556,14.4
Kagoshima,Observed,1999,1999-03-26,85.0,31.555,130.548055555556,18.9
Kagoshima,Observed,2000,2000-03-30,90.0,31.555,130.548055555556,12.9
Kagoshima,Observed,2001,2001-03-30,89.0,31.555,130.548055555556,12.3
Kagoshima,Observed,2002,2002-03-27,86.0,31.555,130.548055555556,17.7
Kagoshima,Observed,2003,2003-03-24,83.0,31.555,130.548055555556,14.6
Kagoshima,Observed,2004,2004-03-29,89.0,31.555,130.548055555556,18.5
Kagoshima,Observed,2005,2005-04-03,93.0,31.555,130.548055555556,14.5
Kagoshima,Observed,2006,2006-03-20,79.0,31.555,130.548055555556,10.6
Kagoshima,Observed,2007,2007-03-30,89.0,31.555,130.548055555556,20.6
Kagoshima,Observed,2008,2008-03-28,88.0,31.555,130.548055555556,13.1
Kagoshima,Observed,2009,2009-03-19,78.0,31.555,130.548055555556,17.3
Kagoshima,Observed,2010,2010-03-23,82.0,31.555,130.548055555556,17.3
Kagoshima,Observed,2011,2011-03-23,82.0,31.555,130.548055555556,9.0
Kagoshima,Observed,2012,2012-03-26,86.0,31.555,130.548055555556,10.4
Kagoshima,Observed,2013,2013-03-15,74.0,31.555,130.548055555556,12.4
Kagoshima,Observed,2014,2014-03-20,79.0,31.555,130.548055555556,15.0
Kagoshima,Observed,2015,2015-03-21,80.0,31.555,130.548055555556,17.0
Kagoshima,Observed,2016,2016-03-27,87.0,31.555,130.548055555556,11.6
Kagoshima,Observed,2017,2017-04-05,95.0,31.555,130.548055555556,17.0
Kagoshima,Observed,2018,2018-03-17,76.0,31.555,130.548055555556,13.7
Kagoshima,Observed,2019,2019-03-25,84.0,31.555,130.548055555556,10.8
Kagoshima,Observed,2020,2020-04-01,92.0,31.555,130.548055555556,15.0
Kagoshima,Observed,2021,2021-03-17,76.0,31.555,130.548055555556,18.4
Kagoshima,Observed,2022,2022-03-20,79.0,31.555,130.548055555556,13.0
Kagoshima,Observed,2023,2023-03-24,83.0,31.555,130.548055555556,18.6
Kagoshima,Observed,2024,2024-03-29,89.0,31.555,130.548055555556,18.2
Kanazawa,Observed,1991,1991-04-07,97.0,36.5897222222222,136.634722222222,11.2
Kanazawa,Observed,1992,1992-04-02,93.0,36.5897222222222,136.634722222222,12.1
Kanazawa,Observed,1993,1993-04-02,92.0,36.5897222222222,136.634722222222,10.9
Kanazawa,Observed,1994,1994-04-11,101.0,36.5897222222222,136.634722222222,12.4
Kanazawa,Observed,1995,1995-04-08,98.0,36.5897222222222,136.634722222222,14.6
Kanazawa,Observed,1996,1996-04-11,102.0,36.5897222222222,136.634722222222,4.9
Kanazawa,Observed,1997,1997-04-02,92.0,36.5897222222222,136.634722222222,10.0
Kanazawa,Observed,1998,1998-03-31,90.0,36.5897222222222,136.634722222222,8.4
Kanazawa,Observed,1999,1999-04-01,91.0,36.5897222222222,136.634722222222,13.0
Kanazawa,Observed,2000,2000-04-07,98.0,36.5897222222222,136.634722222222,14.1
Kanazawa,Observed,2001,2001-04-02,92.0,36.5897222222222,136.634722222222,12.8
Kanazawa,Observed,2002,2002-03-26,85.0,36.5897222222222,136.634722222222,12.2
Kanazawa,Observed,2003,2003-04-03,93.0,36.5897222222222,136.634722222222,10.6
Kanazawa,Observed,2004,2004-03-28,88.0,36.5897222222222,136.634722222222,10.6
Kanazawa,Observed,2005,2005-04-07,97.0,36.5897222222222,136.634722222222,19.9
Kanazawa,Observed,2006,2006-04-06,96.0,36.5897222222222,136.634722222222,6.9
Kanazawa,Observed,2007,2007-03-29,88.0,36.5897222222222,136.634722222222,12.8
Kanazawa,Observed,2008,2008-04-02,93.0,36.5897222222222,136.634722222222,10.1
Kanazawa,Observed,2009,2009-04-03,93.0,36.5897222222222,136.634722222222,9.4
Kanazawa,Observed,2010,2010-04-01,91.0,36.5897222222222,136.634722222222,16.7
Kanazawa,Observed,2011,2011-04-07,97.0,36.5897222222222,136.634722222222,16.1
Kanazawa,Observed,2012,2012-04-10,101.0,36.5897222222222,136.634722222222,14.6
Kanazawa,Observed,2013,2013-03-30,89.0,36.5897222222222,136.634722222222,7.2
Kanazawa,Observed,2014,2014-04-01,91.0,36.5897222222222,136.634722222222,10.1
Kanazawa,Observed,2015,2015-03-31,90.0,36.5897222222222,136.634722222222,15.1
Kanazawa,Observed,2016,2016-03-30,90.0,36.5897222222222,136.634722222222,13.9
Kanazawa,Observed,2017,2017-04-04,94.0,36.5897222222222,136.634722222222,10.7
Kanazawa,Observed,2018,2018-03-29,88.0,36.5897222222222,136.634722222222,13.8
Kanazawa,Observed,2019,2019-04-01,91.0,36.5897222222222,136.634722222222,6.0
Kanazawa,Observed,2020,2020-03-26,86.0,36.5897222222222,136.634722222222,12.3
Kanazawa,Observed,2021,2021-03-23,82.0,36.5897222222222,136.634722222222,9.7
Kanazawa,Observed,2022,2022-03-30,89.0,36.5897222222222,136.634722222222,14.4
Kanazawa,Observed,2023,2023-03-23,82.0,36.5897222222222,136.634722222222,15.4
Kanazawa,Observed,2024,2024-04-01,92.0,36.5897222222222,136.634722222222,10.9
Kobe,Observed,1991,1991-03-29,88.0,34.6969444444444,135.212777777778,11.1
Kobe,Observed,1992,1992-03-27,87.0,34.6969444444444,135.212777777778,8.9
Kobe,Observed,1993,1993-03-29,88.0,34.6969444444444,135.212777777778,5.3
Kobe,Observed,1994,1994-04-02,92.0,34.6969444444444,135.212777777778,14.4
Kobe,Observed,1995,1995-03-31,90.0,34.6969444444444,135.212777777778,13.7
Kobe,Observed,1996,1996-03-31,91.0,34.6969444444444,135.212777777778,13.9
Kobe,Observed,1997,1997-03-26,85.0,34.6969444444444,135.212777777778,11.8
Kobe,Observed,1998,1998-03-24,83.0,34.6969444444444,135.212777777778,9.4
Kobe,Observed,1999,1999-03-25,84.0,34.6969444444444,135.212777777778,13.6
Kobe,Observed,2000,2000-04-02,93.0,34.6969444444444,135.212777777778,11.3
Kobe,Observed,2001,2001-03-25,84.0,34.6969444444444,135.212777777778,15.1
Kobe,Observed,2002,2002-03-22,81.0,34.6969444444444,135.212777777778,12.3
Kobe,Observed,2003,2003-03-28,87.0,34.6969444444444,135.212777777778,11.4
Kobe,Observed,2004,2004-03-26,86.0,34.6969444444444,135.212777777778,10.5
Kobe,Observed,2005,2005-04-03,93.0,34.6969444444444,135.212777777778,12.6
Kobe,Observed,2006,2006-03-27,86.0,34.6969444444444,135.212777777778,12.6
Kobe,Observed,2007,2007-03-30,89.0,34.6969444444444,135.212777777778,14.4
Kobe,Observed,2008,2008-03-26,86.0,34.6969444444444,135.212777777778,11.8
Kobe,Observed,2009,2009-03-23,82.0,34.6969444444444,135.212777777778,9.3
Kobe,Observed,2010,2010-03-20,79.0,34.6969444444444,135.212777777778,15.6
Kobe,Observed,2011,2011-03-31,90.0,34.6969444444444,135.212777777778,12.1
Kobe,Observed,2012,2012-04-02,93.0,34.6969444444444,135.212777777778,11.0
Kobe,Observed,2013,2013-03-21,80.0,34.6969444444444,135.212777777778,7.3
Kobe,Observed,2014,2014-03-27,86.0,34.6969444444444,135.212777777778,14.3
Kobe,Observed,2015,2015-03-27,86.0,34.6969444444444,135.212777777778,11.2
Kobe,Observed,2016,2016-03-26,86.0,34.6969444444444,135.212777777778,8.1
Kobe,Observed,2017,2017-04-03,93.0,34.6969444444444,135.212777777778,12.1
Kobe,Observed,2018,2018-03-23,82.0,34.6969444444444,135.212777777778,8.4
Kobe,Observed,2019,2019-03-27,86.0,34.6969444444444,135.212777777778,13.5
Kobe,Observed,2020,2020-03-26,86.0,34.6969444444444,135.212777777778,14.2
Kobe,Observed,2021,2021-03-24,83.0,34.6969444444444,135.212777777778,13.6
Kobe,Observed,2022,2022-03-25,84.0,34.6969444444444,135.212777777778,13.4
Kobe,Observed,2023,2023-03-24,83.0,34.6969444444444,135.212777777778,17.3
Kobe,Observed,2024,2024-04-01,92.0,34.6969444444444,135.212777777778,16.6
Kochi,Observed,1991,1991-03-24,83.0,33.5680555555556,133.549444444444,15.2
Kochi,Observed,1992,1992-03-25,85.0,33.5680555555556,133.549444444444,13.8
Kochi,Observed,1993,1993-03-29,88.0,33.5680555555556,133.549444444444,8.5
Kochi,Observed,1994,1994-03-30,89.0,33.5680555555556,133.549444444444,11.8
Kochi,Observed,1995,1995-03-28,87.0,33.5680555555556,133.549444444444,11.3
Kochi,Observed,1996,1996-03-25,85.0,33.5680555555556,133.549444444444,13.1
Kochi,Observed,1997,1997-03-15,74.0,33.5680555555556,133.549444444444,15.4
Kochi,Observed,1998,1998-03-17,76.0,33.5680555555556,133.549444444444,10.4
Kochi,Observed,1999,1999-03-19,78.0,33.5680555555556,133.549444444444,18.0
Kochi,Observed,2000,2000-03-27,87.0,33.5680555555556,133.549444444444,12.4
Kochi,Observed,2001,2001-03-21,80.0,33.5680555555556,133.549444444444,15.0
Kochi,Observed,2002,2002-03-17,76.0,33.5680555555556,133.549444444444,15.0
Kochi,Observed,2003,2003-03-18,77.0,33.5680555555556,133.549444444444,11.2
Kochi,Observed,2004,2004-03-19,79.0,33.5680555555556,133.549444444444,11.4
Kochi,Observed,2005,2005-03-31,90.0,33.5680555555556,133.549444444444,13.4
Kochi,Observed,2006,2006-03-15,74.0,33.5680555555556,133.549444444444,6.9
Kochi,Observed,2007,2007-03-23,82.0,33.5680555555556,133.549444444444,13.2
Kochi,Observed,2008,2008-03-24,84.0,33.5680555555556,133.549444444444,15.0
Kochi,Observed,2009,2009-03-16,75.0,33.5680555555556,133.549444444444,10.6
Kochi,Observed,2010,2010-03-10,69.0,33.5680555555556,133.549444444444,7.3
Kochi,Observed,2011,2011-03-22,81.0,33.5680555555556,133.549444444444,12.3
Kochi,Observed,2012,2012-03-21,81.0,33.5680555555556,133.549444444444,10.0
Kochi,Observed,2013,2013-03-15,74.0,33.5680555555556,133.549444444444,8.9
Kochi,Observed,2014,2014-03-18,77.0,33.5680555555556,133.549444444444,13.6
Kochi,Observed,2015,2015-03-22,81.0,33.5680555555556,133.549444444444,14.7
Kochi,Observed,2016,2016-03-24,84.0,33.5680555555556,133.549444444444,11.8
Kochi,Observed,2017,2017-03-29,88.0,33.5680555555556,133.549444444444,11.9
Kochi,Observed,2018,2018-03-15,74.0,33.5680555555556,133.549444444444,16.5
Kochi,Observed,2019,2019-03-22,81.0,33.5680555555556,133.549444444444,14.5
Kochi,Observed,2020,2020-03-24,84.0,33.5680555555556,133.549444444444,12.3
Kochi,Observed,2021,2021-03-15,74.0,33.5680555555556,133.549444444444,12.5
Kochi,Observed,2022,2022-03-19,78.0,33.5680555555556,133.549444444444,12.5
Kochi,Observed,2023,2023-03-17,76.0,33.5680555555556,133.549444444444,14.8
Kochi,Observed,2024,2024-03-23,83.0,33.5680555555556,133.549444444444,11.8
Kofu,Observed,1991,1991-03-29,88.0,35.6672222222222,138.553888888889,9.4
Kofu,Observed,1992,1992-03-24,84.0,35.6672222222222,138.553888888889,9.0
Kofu,Observed,1993,1993-03-26,85.0,35.6672222222222,138.553888888889,11.5
Kofu,Observed,1994,1994-04-01,91.0,35.6672222222222,138.553888888889,13.0
Kofu,Observed,1995,1995-03-31,90.0,35.6672222222222,138.553888888889,14.0
Kofu,Observed,1996,1996-03-31,91.0,35.6672222222222,138.553888888889,16.8
Kofu,Observed,1997,1997-03-22,81.0,35.6672222222222,138.553888888889,10.7
Kofu,Observed,1998,1998-03-26,85.0,35.6672222222222,138.553888888889,10.9
Kofu,Observed,1999,1999-03-18,77.0,35.6672222222222,138.553888888889,14.8
Kofu,Observed,2000,2000-03-31,91.0,35.6672222222222,138.553888888889,11.4
Kofu,Observed,2001,2001-03-25,84.0,35.6672222222222,138.553888888889,11.3
Kofu,Observed,2002,2002-03-17,76.0,35.6672222222222,138.553888888889,13.0
Kofu,Observed,2003,2003-03-27,86.0,35.6672222222222,138.553888888889,12.4
Kofu,Observed,2004,2004-03-24,84.0,35.6672222222222,138.553888888889,8.5
Kofu,Observed,2005,2005-03-31,90.0,35.6672222222222,138.553888888889,9.3
Kofu,Observed,2006,2006-03-24,83.0,35.6672222222222,138.553888888889,9.8
Kofu,Observed,2007,2007-03-21,80.0,35.6672222222222,138.553888888889,7.0
Kofu,Observed,2008,2008-03-24,84.0,35.6672222222222,138.553888888889,13.2
Kofu,Observed,2009,2009-03-20,79.0,35.6672222222222,138.553888888889,13.7
Kofu,Observed,2010,2010-03-20,79.0,35.6672222222222,138.553888888889,13.1
Kofu,Observed,2011,2011-03-29,88.0,35.6672222222222,138.553888888889,8.3
Kofu,Observed,2012,2012-04-01,92.0,35.6672222222222,138.553888888889,8.1
Kofu,Observed,2013,2013-03-19,78.0,35.6672222222222,138.553888888889,18.4
Kofu,Observed,2014,2014-03-28,87.0,35.6672222222222,138.553888888889,12.3
Kofu,Observed,2015,2015-03-25,84.0,35.6672222222222,138.553888888889,7.0
Kofu,Observed,2016,2016-03-23,83.0,35.6672222222222,138.553888888889,10.0
Kofu,Observed,2017,2017-03-30,89.0,35.6672222222222,138.553888888889,10.8
Kofu,Observed,2018,2018-03-23,82.0,35.6672222222222,138.553888888889,11.2
Kofu,Observed,2019,2019-03-27,86.0,35.6672222222222,138.553888888889,13.4
Kofu,Observed,2020,2020-03-22,82.0,35.6672222222222,138.553888888889,14.6
Kofu,Observed,2021,2021-03-18,77.0,35.6672222222222,138.553888888889,11.1
Kofu,Observed,2022,2022-03-21,80.0,35.6672222222222,138.553888888889,9.9
Kofu,Observed,2023,2023-03-17,76.0,35.6672222222222,138.553888888889,14.7
Kofu,Observed,2024,2024-03-29,89.0,35.6672222222222,138.553888888889,15.3
Kumagaya,Observed,1991,1991-03-29,88.0,36.15,139.38,10.0
Kumagaya,Observed,1992,1992-03-22,82.0,36.15,139.38,5.2
Kumagaya,Observed,1993,1993-03-25,84.0,36.15,139.38,12.9
Kumagaya,Observed,1994,1994-04-01,91.0,36.15,139.38,12.8
Kumagaya,Observed,1995,1995-04-02,92.0,36.15,139.38,9.1
Kumagaya,Observed,1996,1996-04-01,92.0,36.15,139.38,9.9
Kumagaya,Observed,1997,1997-03-26,85.0,36.15,139.38,11.8
Kumagaya,Observed,1998,1998-03-28,87.0,36.15,139.38,15.7
Kumagaya,Observed,1999,1999-03-27,86.0,36.15,139.38,11.2
Kumagaya,Observed,2000,2000-03-31,91.0,36.15,139.38,10.7
Kumagaya,Observed,2001,2001-03-25,84.0,36.15,139.38,13.2
Kumagaya,Observed,2002,2002-03-17,76.0,36.15,139.38,14.6
Kumagaya,Observed,2003,2003-03-28,87.0,36.15,139.38,12.7
Kumagaya,Observed,2004,2004-03-23,83.0,36.15,139.38,6.1
Kumagaya,Observed,2005,2005-04-04,94.0,36.15,139.38,7.9
Kumagaya,Observed,2006,2006-03-27,86.0,36.15,139.38,11.5
Kumagaya,Observed,2007,2007-03-23,82.0,36.15,139.38,11.9
Kumagaya,Observed,2008,2008-03-25,85.0,36.15,139.38,10.3
Kumagaya,Observed,2009,2009-03-25,84.0,36.15,139.38,7.4
Kumagaya,Observed,2010,2010-03-31,90.0,36.15,139.38,6.3
Kumagaya,Observed,2011,2011-04-01,91.0,36.15,139.38,9.7
Kumagaya,Observed,2012,2012-04-04,95.0,36.15,139.38,9.7
Kumagaya,Observed,2013,2013-03-19,78.0,36.15,139.38,18.6
Kumagaya,Observed,2014,2014-03-28,87.0,36.15,139.38,13.9
Kumagaya,Observed,2015,2015-03-27,86.0,36.15,139.38,12.0
Kumagaya,Observed,2016,2016-03-23,83.0,36.15,139.38,10.4
Kumagaya,Observed,2017,2017-03-28,87.0,36.15,139.38,8.6
Kumagaya,Observed,2018,2018-03-22,81.0,36.15,139.38,9.6
Kumagaya,Observed,2019,2019-03-25,84.0,36.15,139.38,9.0
Kumagaya,Observed,2020,2020-03-18,78.0,36.15,139.38,12.0
Kumagaya,Observed,2021,2021-03-19,78.0,36.15,139.38,12.1
Kumagaya,Observed,2022,2022-03-24,83.0,36.15,139.38,9.2
Kumagaya,Observed,2023,2023-03-17,76.0,36.15,139.38,12.4
Kumagaya,Observed,2024,2024-03-31,91.0,36.15,139.38,17.8
Kumamoto,Observed,1991,1991-03-27,86.0,32.8136111111111,130.706944444444,15.7
Kumamoto,Observed,1992,1992-03-18,78.0,32.8136111111111,130.706944444444,10.5
Kumamoto,Observed,1993,1993-03-27,86.0,32.8136111111111,130.706944444444,12.7
Kumamoto,Observed,1994,1994-03-29,88.0,32.8136111111111,130.706944444444,12.8
Kumamoto,Observed,1995,1995-03-30,89.0,32.8136111111111,130.706944444444,13.0
Kumamoto,Observed,1996,1996-03-22,82.0,32.8136111111111,130.706944444444,13.2
Kumamoto,Observed,1997,1997-03-15,74.0,32.8136111111111,130.706944444444,14.0
Kumamoto,Observed,1998,1998-03-17,76.0,32.8136111111111,130.706944444444,10.1
Kumamoto,Observed,1999,1999-03-22,81.0,32.8136111111111,130.706944444444,6.7
Kumamoto,Observed,2000,2000-03-24,84.0,32.8136111111111,130.706944444444,10.3
Kumamoto,Observed,2001,2001-03-23,82.0,32.8136111111111,130.706944444444,15.2
Kumamoto,Observed,2002,2002-03-16,75.0,32.8136111111111,130.706944444444,13.7
Kumamoto,Observed,2003,2003-03-20,79.0,32.8136111111111,130.706944444444,9.8
Kumamoto,Observed,2004,2004-03-24,84.0,32.8136111111111,130.706944444444,15.0
Kumamoto,Observed,2005,2005-04-01,91.0,32.8136111111111,130.706944444444,14.4
Kumamoto,Observed,2006,2006-03-20,79.0,32.8136111111111,130.706944444444,8.8
Kumamoto,Observed,2007,2007-03-23,82.0,32.8136111111111,130.706944444444,14.0
Kumamoto,Observed,2008,2008-03-22,82.0,32.8136111111111,130.706944444444,13.5
Kumamoto,Observed,2009,2009-03-16,75.0,32.8136111111111,130.706944444444,11.5
Kumamoto,Observed,2010,2010-03-16,75.0,32.8136111111111,130.706944444444,10.4
Kumamoto,Observed,2011,2011-03-21,80.0,32.8136111111111,130.706944444444,12.5
Kumamoto,Observed,2012,2012-03-25,85.0,32.8136111111111,130.706944444444,8.7
